,AverageTemperature,rolling_mean,rolling_std
1946-10-01,23.354,20.681833333333334,5.0140240205634985
1946-11-01,21.765,20.829,5.018075491297784
1946-12-01,15.773,20.8895,4.945885222724391
1947-01-01,14.022,20.808666666666667,5.057696463327093
1947-02-01,15.623,20.9495,4.868839389423301
1947-03-01,18.000999999999998,21.12675,4.703166324644768
1947-04-01,18.762,21.16125,4.682402416106874
1947-05-01,22.215,21.215666666666667,4.691269169877409
1947-06-01,24.422,21.214916666666664,4.69070908495686
1947-07-01,26.769,21.252916666666668,4.737378723961414
1947-08-01,27.29,21.243583333333333,4.724254947672269
1947-09-01,25.406,21.116833333333332,4.575986070253205
1947-10-01,22.88,21.077333333333332,4.55692532572592
1947-11-01,19.909,20.922666666666665,4.56295666373804
1947-12-01,17.155,21.03783333333333,4.436864102111526
1948-01-01,15.793,21.185416666666665,4.205714542215854
1948-02-01,14.412,21.084500000000002,4.362910486027735
1948-03-01,13.955000000000002,20.747333333333334,4.761039694194625
1948-04-01,17.229000000000006,20.619583333333335,4.839081138517042
1948-05-01,21.244,20.538666666666668,4.818050724917565
1948-06-01,23.959,20.500083333333333,4.785872001067929
1948-07-01,25.356,20.38233333333333,4.632538168087531
1948-08-01,26.162,20.288333333333334,4.488846426691845
1948-09-01,24.939,20.249416666666665,4.442226907927493
1948-10-01,22.473000000000003,20.215500000000002,4.421823245922628
1948-11-01,19.271,20.162333333333336,4.429672126863913
1948-12-01,14.692,19.957083333333333,4.634033280736082
1949-01-01,13.27,19.746833333333335,4.890286677473901
1949-02-01,12.834,19.615333333333336,5.064881338165477
1949-03-01,14.967,19.69966666666667,4.96959424598195
1949-04-01,15.840000000000002,19.583916666666667,5.0479302051494885
1949-05-01,21.976,19.644916666666667,5.07416922816539
1949-06-01,23.759,19.62825,5.059016794972926
1949-07-01,25.283,19.62216666666667,5.051541561891291
1949-08-01,25.464,19.564,4.972796816864544
1949-09-01,23.804,19.469416666666667,4.8710220405677624
1949-10-01,22.282,19.453500000000002,4.860616169319945
1949-11-01,20.564,19.561249999999998,4.870524222765492
1949-12-01,16.456,19.70825,4.734935367227109
1950-01-01,13.076,19.692083333333333,4.759185214037703
1950-02-01,13.433000000000002,19.742,4.683250619349375
1950-03-01,16.025000000000002,19.830166666666667,4.594298676983601
1950-04-01,19.761000000000006,20.156916666666667,4.420875591149809
1950-05-01,21.008000000000003,20.07625,4.393411847196987
1950-06-01,24.206,20.1135,4.429224034236073
1950-07-01,26.464,20.211916666666667,4.565554540814449
1950-08-01,26.79,20.32241666666667,4.717736831427329
1950-09-01,25.972,20.503083333333333,4.901132827461847
1950-10-01,22.731,20.540499999999998,4.9176343259372475
1950-11-01,20.033,20.49625,4.91979220043433
1950-12-01,17.368,20.57225,4.858366020213334
1951-01-01,14.731,20.710166666666666,4.645027739095819
1951-02-01,15.253,20.861833333333333,4.40956181771413
1951-03-01,17.338,20.97125,4.293392071226741
1951-04-01,18.745,20.886583333333334,4.329295900308058
1951-05-01,22.176,20.983916666666666,4.345373725078889
1951-06-01,24.215,20.984666666666666,4.3459811390071605
1951-07-01,26.113000000000003,20.955416666666668,4.306754894313919
1951-08-01,27.113000000000003,20.982333333333333,4.347353329290926
1951-09-01,26.431,21.020583333333335,4.396981701500844
1951-10-01,23.453000000000003,21.080750000000002,4.427349034949995
1951-11-01,19.602,21.044833333333333,4.438356121426714
1951-12-01,14.767,20.828083333333336,4.690584155486063
1952-01-01,14.213,20.784916666666668,4.753753721741338
1952-02-01,14.817,20.748583333333332,4.801306686883798
1952-03-01,16.037000000000006,20.64016666666667,4.8990156123140585
1952-04-01,18.692,20.63575,4.900903035990585
1952-05-01,21.257,20.55916666666667,4.881789516026658
1952-06-01,23.801,20.52466666666667,4.854994061101749
1952-07-01,25.757,20.495,4.818693919612348
1952-08-01,27.287,20.509500000000003,4.840630490489277
1952-09-01,27.093000000000004,20.564666666666668,4.917413664876595
1952-10-01,23.844,20.59725,4.939537577271039
1952-11-01,20.031,20.633,4.933228023036503
1952-12-01,17.261,20.840833333333332,4.711168718796814
1953-01-01,13.481,20.779833333333332,4.808520256857194
1953-02-01,15.16,20.80841666666667,4.7707239675171245
1953-03-01,14.145,20.65075,4.9698571247983585
1953-04-01,18.163,20.606666666666666,4.991111705883368
1953-05-01,21.614,20.636416666666666,4.99640164078715
1953-06-01,24.238000000000003,20.672833333333333,5.023085104763495
1953-07-01,26.752,20.75575,5.121880321007822
1953-08-01,26.824,20.717166666666667,5.06968535572579
1953-09-01,24.898000000000003,20.53425,4.8537279042177195
1953-10-01,23.259,20.485500000000002,4.820285911927547
1953-11-01,18.077,20.322666666666667,4.8697848063960665
1953-12-01,14.675,20.107166666666668,5.07066337480669
1954-01-01,13.409,20.101166666666668,5.079252071521999
1954-02-01,14.514,20.04733333333333,5.139449428123828
1954-03-01,16.546,20.24741666666667,4.931298380720526
1954-04-01,17.480999999999998,20.190583333333333,4.961343741336302
1954-05-01,21.433000000000003,20.1755,4.95689605040749
1954-06-01,24.482,20.195833333333333,4.975540881211407
1954-07-01,26.419,20.168083333333335,4.9364260067073715
1954-08-01,27.295,20.207333333333334,4.995675827122581
1954-09-01,25.31,20.241666666666667,5.032126377465871
1954-10-01,23.095,20.227999999999998,5.023401817312819
1954-11-01,19.748,20.367250000000002,4.981339143151249
1954-12-01,15.442,20.431166666666666,4.906011985927115
1955-01-01,15.686,20.620916666666666,4.6469169732264985
1955-02-01,17.034000000000002,20.830916666666667,4.396016284574289
1955-03-01,17.061,20.873833333333334,4.352681615099381
1955-04-01,18.812,20.984750000000002,4.274622984438606
1955-05-01,21.409,20.98275,4.274399801035323
1955-06-01,25.282,21.04941666666667,4.339678422487773
1955-07-01,26.684,21.0715,4.370054597120966
1955-08-01,26.531,21.007833333333334,4.275689159407953
1955-09-01,25.917,21.05841666666667,4.33440014636256
1955-10-01,24.047,21.13775,4.383499061563397
1955-11-01,20.287,21.182666666666666,4.370706877160777
1955-12-01,16.028,21.2315,4.303493116062799
1956-01-01,15.085,21.181416666666667,4.376771069227193
1956-02-01,15.444,21.048916666666667,4.534950986170589
1956-03-01,15.139,20.88875,4.718815146449746
1956-04-01,18.22300000000001,20.83966666666667,4.745369059952178
1956-05-01,20.544,20.767583333333334,4.742503452020266
1956-06-01,24.431,20.69666666666667,4.674739104695534
1956-07-01,26.378,20.671166666666668,4.639814138780146
1956-08-01,27.28,20.733583333333332,4.729971256078967
1956-09-01,25.775,20.72175,4.715981554536359
1956-10-01,22.321,20.577916666666667,4.630897801395491
1956-11-01,19.716,20.530333333333335,4.637088199473553
1956-12-01,15.101,20.453083333333336,4.725785176865183
1957-01-01,13.015,20.280583333333336,4.97096287468686
1957-02-01,14.617,20.21166666666667,5.049228876019005
1957-03-01,16.008,20.28408333333333,4.975556350040078
1957-04-01,18.535,20.310083333333335,4.964610091040434
1957-05-01,21.044,20.35175,4.968848140254339
1957-06-01,24.288,20.339833333333335,4.958335953144193
1957-07-01,26.08,20.315,4.92598588194189
1957-08-01,26.963,20.288583333333335,4.8859260861884595
1957-09-01,25.929,20.301416666666668,4.901823101632379
1957-10-01,23.923,20.434916666666666,4.982969623141549
1957-11-01,20.574,20.506416666666667,4.977869249503389
1957-12-01,15.787,20.563583333333334,4.913674360363829
1958-01-01,14.419,20.680583333333335,4.730910722593635
1958-02-01,15.234000000000002,20.732,4.661868353509616
1958-03-01,17.68,20.871333333333336,4.530991710297846
1958-04-01,19.309,20.93583333333333,4.500113671964963
1958-05-01,21.473000000000003,20.971583333333335,4.502754358235188
1958-06-01,24.307,20.973166666666668,4.504029707501997
1958-07-01,25.968000000000004,20.963833333333337,4.49258669837591
1958-08-01,26.951,20.962833333333332,4.49113105481404
1958-09-01,25.103,20.894000000000002,4.413761043084964
1958-10-01,22.777,20.7985,4.354261830770976
1958-11-01,20.408,20.78466666666667,4.35530346157695
1958-12-01,17.377,20.917166666666667,4.211242482026434
1959-01-01,14.6,20.93225,4.186101356654153
1959-02-01,12.527,20.706666666666667,4.57587955446487
1959-03-01,15.622000000000002,20.535166666666665,4.735413850270454
1959-04-01,18.53700000000001,20.470833333333335,4.758772833282525
1959-05-01,21.714,20.490916666666667,4.763892534822049
1959-06-01,23.974,20.46316666666667,4.740555487844568
1959-07-01,25.603,20.432750000000002,4.7030466358617815
1959-08-01,26.581,20.40191666666667,4.657419407555937
1959-09-01,24.613000000000003,20.361083333333333,4.614405712909653
1959-10-01,21.439,20.249583333333334,4.566639951536534
1959-11-01,19.741,20.194,4.56859528838907
1959-12-01,16.368,20.109916666666667,4.633971778827489
1960-01-01,14.726,20.120416666666667,4.620475112491292
1960-02-01,15.432,20.3625,4.247509591192541
1960-03-01,16.875,20.466916666666666,4.1342713650287735
1960-04-01,19.497000000000003,20.546916666666664,4.102699298983378
1960-05-01,22.676,20.62708333333333,4.136833977338289
1960-06-01,23.913,20.622,4.13238249571709
1960-07-01,26.052,20.659416666666665,4.18330203326452
1960-08-01,26.891,20.68525,4.223953859187547
1960-09-01,25.534,20.762,4.309314625953234
1960-10-01,24.882,21.048916666666667,4.470106109343245
1960-11-01,21.134,21.165,4.451100211285858
1960-12-01,18.794,21.367166666666666,4.264602716940145
1961-01-01,14.441,21.343416666666666,4.30554738275535
1961-02-01,13.879,21.214,4.517509430487709
1961-03-01,15.489,21.098499999999998,4.654181179815133
1961-04-01,18.754,21.036583333333333,4.682280921600903
1961-05-01,21.821,20.965333333333334,4.661525351862899
1961-06-01,25.479,21.095833333333335,4.772154932205116
1961-07-01,25.92,21.084833333333336,4.7598284314636405
1961-08-01,26.668000000000003,21.06625,4.735472216541481
1961-09-01,24.224,20.957083333333333,4.637194046919732
1961-10-01,22.127,20.7275,4.491107243512137
1961-11-01,19.419,20.584583333333335,4.504263787252189
1961-12-01,15.956,20.34808333333333,4.677982499449033
1962-01-01,15.021,20.396416666666667,4.613959775573035
1962-02-01,13.941,20.401583333333335,4.60602606194681
1962-03-01,17.95,20.606666666666666,4.41837395703921
1962-04-01,18.171000000000006,20.558083333333336,4.443729871880415
1962-05-01,21.214,20.507500000000004,4.431484986076122
1962-06-01,24.844,20.454583333333336,4.370089128659066
1962-07-01,26.309,20.487000000000002,4.4155229691293645
1962-08-01,27.421,20.54975,4.515565184095795
1962-09-01,25.948,20.693416666666668,4.667946082463656
1962-10-01,24.055,20.854083333333335,4.75415839905795
1962-11-01,22.311,21.095083333333335,4.7480944782346475
1962-12-01,16.316,21.125083333333336,4.713684844217524
1963-01-01,15.321,21.150083333333335,4.6790356710123495
1963-02-01,15.875,21.31125,4.435098115651386
1963-03-01,15.831,21.134666666666668,4.619445132625049
1963-04-01,18.889000000000006,21.1945,4.582067268662191
1963-05-01,21.25,21.1975,4.582092981477899
1963-06-01,24.257,21.148583333333335,4.542588378253345
1963-07-01,26.757,21.185916666666667,4.590443758670297
1963-08-01,27.446,21.188000000000002,4.5935353784124935
1963-09-01,26.206,21.209500000000002,4.61837650538092
1963-10-01,24.318,21.231416666666668,4.63370610474504
1963-11-01,20.424,21.074166666666667,4.625750510768897
1963-12-01,16.575,21.095750000000002,4.602074692709002
1964-01-01,13.122,20.912499999999998,4.88783267642492
1964-02-01,14.156,20.76925,5.0706609776241125
1964-03-01,17.057000000000002,20.871416666666665,4.97353780172137
1964-04-01,17.986,20.796166666666668,5.012933850339411
1964-05-01,20.498,20.7335,5.01144487421269
1964-06-01,24.313,20.738166666666668,5.015049022389473
1964-07-01,25.547,20.637333333333334,4.893728813182194
1964-08-01,26.514,20.559666666666665,4.781966908621538
1964-09-01,24.593000000000004,20.425250000000002,4.629050229013202
1964-10-01,23.036,20.318416666666668,4.545074446001613
1964-11-01,19.61,20.250583333333335,4.549427625503769
1964-12-01,16.178,20.2175,4.579927520268087
1965-01-01,14.188,20.306333333333335,4.437926938915445
1965-02-01,14.835,20.362916666666667,4.3559532817081665
1965-03-01,17.090999999999998,20.36575,4.353617892052529
1965-04-01,18.56900000000001,20.414333333333335,4.327823856551146
1965-05-01,20.745,20.43491666666667,4.328845205202649
1965-06-01,25.379,20.52375,4.4255214613133855
1965-07-01,26.123,20.57175,4.487645204032137
1965-08-01,26.402,20.562416666666667,4.474259602707933
1965-09-01,25.391,20.628916666666665,4.54498261739516
1965-10-01,22.299,20.5675,4.51437502973455
1965-11-01,19.226,20.535500000000003,4.52313174893035
1965-12-01,15.959,20.51725,4.542711227389923
1966-01-01,14.576,20.549583333333334,4.494693628113708
1966-02-01,15.568,20.610666666666667,4.4142322988124105
1966-03-01,16.336000000000002,20.547750000000004,4.473935975585286
1966-04-01,19.435,20.619916666666665,4.44601352507518
1966-05-01,21.373,20.672250000000002,4.451312597527724
1966-06-01,24.676,20.613666666666667,4.387910630011692
1966-07-01,26.008000000000003,20.60408333333333,4.374890470490409
1966-08-01,27.052,20.65825,4.456465336503187
1966-09-01,25.359,20.655583333333336,4.453384401641947
1966-10-01,24.271,20.819916666666668,4.554770854596169
1966-11-01,22.196,21.06741666666667,4.540957777592601
1966-12-01,16.134,21.082,4.523307317760869
1967-01-01,13.383,20.982583333333334,4.689362826621214
1967-02-01,13.823,20.837166666666665,4.89507665151858
1967-03-01,14.758,20.705666666666666,5.04586048762805
1967-04-01,18.248,20.60675,5.084521129234914
1967-05-01,20.946,20.571166666666667,5.080163416006738
1967-06-01,24.281,20.53825,5.052352001790841
1967-07-01,25.778,20.51908333333333,5.030102790533534
1967-08-01,26.778,20.49625,4.998272940362855
1967-09-01,25.306,20.491833333333332,4.993606636733028
1967-10-01,22.804,20.369583333333335,4.909932909342277
1967-11-01,19.239,20.123166666666666,4.884070765501267
1967-12-01,15.98,20.110333333333333,4.8956940511457745
1968-01-01,13.383,20.110333333333333,4.8956940511457745
1968-02-01,14.711,20.184333333333335,4.797750899845633
1968-03-01,15.603000000000002,20.254749999999998,4.716379295507392
1968-04-01,19.333,20.345166666666668,4.684704760918194
1968-05-01,22.774,20.4975,4.73546398801829
1968-06-01,25.807,20.624666666666666,4.865020533140503
1968-07-01,26.77,20.707333333333334,4.967887283403879
1968-08-01,26.424,20.677833333333332,4.929464157369216
1968-09-01,25.12,20.662333333333333,4.913856295921728
1968-10-01,22.236,20.615,4.894046717464717
1968-11-01,19.462,20.633583333333334,4.8887674122017675
1968-12-01,15.957,20.631666666666664,4.890761835678899
